time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-26T14:26:21.310Z,-30.0752,-72.9545,10,4.5,mb,,128,1.286,1.07,us,us10003rii,2016-01-22T23:41:17.040Z,"155km W of Coquimbo, Chile",earthquake,4.5,1.9,0.27,4,reviewed,us,us
2015-10-24T21:24:45.270Z,-31.442,-71.4883,39.92,5,mww,,74,0.776,0.96,us,us10003r82,2016-11-10T21:57:10.259Z,"37km NW of Illapel, Chile",earthquake,4.5,3.7,,,reviewed,us,us
2015-10-24T17:58:10.020Z,-30.7885,-72.7249,10,4.7,mb,,91,0.945,1.48,us,us10003r73,2016-01-22T23:41:14.040Z,"147km W of Ovalle, Chile",earthquake,4.4,1.8,0.088,39,reviewed,us,us
2015-10-23T14:47:58.520Z,-30.7656,-71.5533,40.63,4.5,mb,,142,0.115,0.74,us,us10003qz7,2016-01-22T23:41:12.040Z,"38km WSW of Ovalle, Chile",earthquake,8.5,6.4,0.242,5,reviewed,us,us
2015-10-21T18:45:46.530Z,-30.8311,-71.4796,36.82,4.9,mb,,76,0.206,0.86,us,us10003qbf,2016-01-15T20:51:36.040Z,"37km SW of Ovalle, Chile",earthquake,5,4.5,0.044,166,reviewed,us,us
2015-10-20T23:55:48.340Z,-30.8176,-71.5045,37.09,4.5,mb,,112,0.182,1.12,us,us10003q3t,2016-01-15T20:51:29.040Z,"37km SW of Ovalle, Chile",earthquake,4.1,5.6,0.131,17,reviewed,us,us
2015-10-20T10:06:14.040Z,-30.7867,-71.4045,46.02,5,mww,,47,0.228,1.03,us,us10003pvh,2016-11-10T21:56:35.551Z,"28km SW of Ovalle, Chile",earthquake,4.9,4,,,reviewed,us,us
2015-10-20T04:06:54.010Z,-30.7726,-71.4885,40.42,4.7,mwr,,56,0.16,0.93,us,us10003pu9,2016-01-15T20:51:22.040Z,"33km SW of Ovalle, Chile",earthquake,5.1,4.6,0.05,39,reviewed,us,us
2015-10-19T09:28:41.770Z,-30.2687,-71.9793,16.26,4.5,mb,,150,0.501,0.97,us,us10003plt,2016-01-15T20:51:13.040Z,"70km WSW of Coquimbo, Chile",earthquake,2.8,4.8,0.271,7,reviewed,us,us
2015-10-19T04:37:12.720Z,-30.2852,-72.2484,6.02,4.5,mwr,,88,0.656,1.07,us,us10003pl1,2016-01-15T20:51:11.040Z,"94km WSW of Coquimbo, Chile",earthquake,3.4,4.1,0.047,44,reviewed,us,us
2015-10-15T19:23:22.680Z,-30.5632,-71.6201,35.82,4.9,mww,,102,0.111,1.04,us,us10003ny7,2016-11-10T21:56:07.679Z,"40km W of Ovalle, Chile",earthquake,6.3,4.2,,,reviewed,us,us
2015-10-15T11:03:11.710Z,-30.8217,-71.8166,34.33,4.7,mb,,48,0.214,1.12,us,us10003nuj,2016-01-15T20:50:39.040Z,"64km WSW of Ovalle, Chile",earthquake,4.6,4.3,0.07,62,reviewed,us,us
2015-10-12T16:46:43.840Z,-30.5918,-71.7146,20.02,4.6,mwr,,63,0.106,0.94,us,us10003n20,2016-01-11T21:07:22.040Z,"49km W of Ovalle, Chile",earthquake,4.3,3.3,0.047,43,reviewed,us,us
2015-10-12T16:01:02.690Z,-30.784,-71.5077,35.72,4.6,mb,,72,0.155,1.03,us,us10003n1t,2016-01-11T21:07:22.040Z,"35km SW of Ovalle, Chile",earthquake,4.4,6.1,0.119,21,reviewed,us,us
2015-10-12T14:09:42.560Z,-31.1368,-71.9608,19.16,4.5,mb,,134,0.539,0.89,us,us10003mz0,2016-01-11T21:07:22.040Z,"93km NW of Illapel, Chile",earthquake,5,3.7,0.118,21,reviewed,us,us
2015-10-12T06:58:57.750Z,-29.6534,-71.7064,55.99,4.5,mb,,123,0.485,0.54,us,us10003mxp,2016-01-11T21:07:21.040Z,"48km NW of Coquimbo, Chile",earthquake,5.7,6.6,0.27,4,reviewed,us,us
2015-10-12T03:31:32.270Z,-31.1866,-71.8325,19.65,5,mwr,,82,0.538,0.97,us,us10003mxb,2016-01-11T21:07:21.040Z,"80km NW of Illapel, Chile",earthquake,5.8,3,,,reviewed,us,guc
2015-10-12T03:15:19.160Z,-31.1849,-71.8227,21,5.6,mww,,45,0.534,0.89,us,us10003mxa,2016-11-10T21:55:46.220Z,"79km NW of Illapel, Chile",earthquake,5.1,1.8,,,reviewed,us,us
2015-10-11T21:23:44.580Z,-30.7119,-71.3982,40.45,4.7,mb,,44,0.207,0.51,us,us10003pqf,2016-01-11T21:07:20.040Z,"22km SW of Ovalle, Chile",earthquake,3.8,5.2,0.209,7,reviewed,us,us
2015-10-11T16:54:58.280Z,-30.631,-71.8858,24.09,4.6,mwr,,86,0.22,1.21,us,us10003mve,2016-01-11T21:07:20.040Z,"65km W of Ovalle, Chile",earthquake,5.9,4,0.041,56,reviewed,us,us
2015-10-11T02:33:32.510Z,-30.7276,-71.4836,38.54,4.6,mb,,49,0.141,0.56,us,us10003ms7,2016-01-11T21:07:19.040Z,"30km WSW of Ovalle, Chile",earthquake,6.7,3.1,0.088,38,reviewed,us,us
2015-10-10T08:58:37.420Z,-30.6505,-72.1357,11.35,4.5,mwr,,180,0.432,1.06,us,us10003mnr,2016-01-11T21:07:18.040Z,"89km W of Ovalle, Chile",earthquake,2.9,4.9,0.044,49,reviewed,us,us
2015-10-09T18:27:36.650Z,-31.7323,-71.7325,35,5.5,mww,,34,1.058,1.18,us,us10003mjs,2016-11-10T21:55:33.069Z,"54km WSW of Illapel, Chile",earthquake,3.9,1.8,,,reviewed,us,us
2015-10-09T06:08:55.970Z,-30.8494,-71.5687,46.36,4.6,mww,,82,0.184,0.59,us,us10003me8,2016-01-11T21:07:16.040Z,"44km SW of Ovalle, Chile",earthquake,2,4,,,reviewed,us,us
2015-10-07T19:35:16.990Z,-30.8102,-71.4315,39.13,4.5,mb,,57,0.221,0.74,us,us10003kzs,2016-01-04T22:29:35.040Z,"32km SW of Ovalle, Chile",earthquake,5.8,7.6,0.221,6,reviewed,us,us
2015-10-07T12:34:36.930Z,-31.4877,-71.7728,23.77,4.5,mb,,143,0.819,0.67,us,us10003kx5,2016-01-04T22:29:32.040Z,"59km WNW of Illapel, Chile",earthquake,5.3,3.6,0.144,21,reviewed,us,us
2015-10-07T08:00:39.980Z,-30.2971,-71.3616,8.74,4.8,mb,,84,0.392,1.41,us,us10003kwa,2016-01-04T22:29:31.040Z,"36km NNW of Ovalle, Chile",earthquake,5.7,4.9,0.134,17,reviewed,us,us
2015-10-07T03:02:10.850Z,-30.8207,-71.4446,40.64,4.5,mb,,68,0.219,0.43,us,us10003kuw,2016-01-04T22:29:27.040Z,"33km SW of Ovalle, Chile",earthquake,3.2,6,0.124,19,reviewed,us,us
2015-10-06T22:48:33.670Z,-30.8438,-71.4938,35.77,4.7,mwr,,79,0.208,0.68,us,us10003kt9,2016-01-04T22:29:24.040Z,"39km SW of Ovalle, Chile",earthquake,4.8,4.6,0.043,51,reviewed,us,us
2015-10-06T10:47:33.150Z,-31.432,-71.4573,42.76,4.7,mwr,,47,0.771,0.88,us,us10003knu,2016-01-04T22:29:21.040Z,"35km NW of Illapel, Chile",earthquake,5.9,3.9,0.044,50,reviewed,us,us
2015-10-06T04:51:45.780Z,-30.2554,-72.0994,12.25,4.7,mwr,,142,0.578,0.68,us,us10003kme,2016-11-10T21:55:16.133Z,"80km WSW of Coquimbo, Chile",earthquake,3.5,3.9,0.049,40,reviewed,us,us
2015-10-05T17:30:53.290Z,-31.0879,-72.7469,10,4.6,mb,,89,1.041,1.32,us,us10003kgn,2016-01-04T22:29:14.040Z,"157km WSW of Ovalle, Chile",earthquake,5.6,1.9,0.104,28,reviewed,us,us
2015-10-05T16:33:26.780Z,-30.3035,-71.5318,34,5.9,mww,,30,0.379,0.76,us,us10003kg9,2016-11-10T21:55:12.720Z,"42km SSW of Coquimbo, Chile",earthquake,4.4,1.7,,,reviewed,us,us
2015-10-04T10:11:56.000Z,-30.656,-71.627,29.9,5,mww,,,,0.87,us,us10003k6h,2016-11-10T21:55:03.665Z,"41km W of Ovalle, Chile",earthquake,4.2,3.3,,,reviewed,guc,us
2015-10-04T03:49:49.460Z,-30.3105,-72.1018,5.89,5.5,mww,,87,0.541,0.72,us,us10003k53,2016-11-10T21:55:01.314Z,"83km WSW of Coquimbo, Chile",earthquake,5.4,2.9,,,reviewed,us,us
2015-10-03T11:21:01.700Z,-29.8205,-71.7255,28.54,5.1,mww,,114,0.434,0.72,us,us10003k08,2016-11-10T21:55:00.145Z,"39km WNW of Coquimbo, Chile",earthquake,4.5,3.6,,,reviewed,us,us
2015-10-03T11:01:46.030Z,-31.7284,-72.2932,9.93,4.5,mwr,,115,1.193,0.36,us,us10003jzz,2016-01-04T22:28:55.040Z,"107km W of Illapel, Chile",earthquake,5.7,4.1,0.042,54,reviewed,us,us
2015-10-03T08:26:56.480Z,-30.3288,-71.4924,39.37,4.5,mb,,120,0.365,0.62,us,us10003jzc,2016-01-04T22:28:54.040Z,"40km NW of Ovalle, Chile",earthquake,6.8,7.7,0.312,3,reviewed,us,us
2015-10-03T06:26:55.780Z,-30.301,-71.551,38,5.9,mww,,57,0.378,0.75,us,us10003jyt,2017-10-11T21:14:37.725Z,"43km SSW of Coquimbo, Chile",earthquake,4.1,1.8,,,reviewed,us,us
2015-10-02T16:33:27.300Z,-31.0024,-72.834,10,4.9,mww,,87,1.082,1.07,us,us10003jsk,2016-11-10T21:54:49.546Z,"162km WSW of Ovalle, Chile",earthquake,6.3,1.9,,,reviewed,us,us
2015-10-02T16:22:47.000Z,-30.579,-71.6,32.5,4.9,mwr,,,,1.31,us,us10003jsh,2016-11-10T21:54:48.348Z,"38km W of Ovalle, Chile",earthquake,3.6,4.6,,,reviewed,guc,guc
2015-10-02T07:54:20.800Z,-31.4233,-72.7889,10,4.5,mb,,142,1.24,0.74,us,us10003jq6,2016-01-04T22:28:43.040Z,"155km W of Illapel, Chile",earthquake,7.5,1.9,0.15,13,reviewed,us,us
2015-10-02T07:43:21.650Z,-30.9404,-71.5984,31,4.5,mb,,85,0.267,0.81,us,us10003jq4,2016-01-04T22:28:43.040Z,"53km SW of Ovalle, Chile",earthquake,5.2,5.2,0.192,8,reviewed,us,us
2015-10-01T02:25:54.040Z,-30.1461,-72.0068,14.29,4.6,mwr,,84,0.616,0.81,us,us10003jed,2016-01-04T22:28:34.040Z,"67km WSW of Coquimbo, Chile",earthquake,4.6,3.7,0.047,44,reviewed,us,us
2015-10-01T02:06:22.650Z,-30.7069,-71.4783,38.33,4.7,mb,,83,0.643,0.54,us,us10003je8,2016-01-04T22:28:33.040Z,"29km WSW of Ovalle, Chile",earthquake,4.4,6.5,0.082,45,reviewed,us,us
2015-09-30T02:00:04.700Z,-30.6302,-71.684,27.42,4.6,mwr,,83,0.06,0.81,us,us10003j1k,2016-11-10T21:54:34.767Z,"46km W of Ovalle, Chile",earthquake,4.5,4,0.039,62,reviewed,us,us
2015-09-28T08:29:13.610Z,-31.5815,-71.7636,13.91,4.5,mb,,76,0.753,0.82,us,us20003pmp,2015-12-28T23:08:46.040Z,"57km W of Illapel, Chile",earthquake,4.5,5.4,0.242,5,reviewed,us,us
2015-09-28T06:05:43.700Z,-31.7716,-72.3145,10.85,4.8,mwr,,60,1.239,1.11,us,us20003pm3,2016-11-10T21:54:14.351Z,"110km W of Illapel, Chile",earthquake,3,3.3,0.049,40,reviewed,us,us
2015-09-27T22:39:58.250Z,-31.2154,-71.7895,23.64,4.6,mwr,,84,0.556,0.7,us,us20003pk8,2015-12-28T23:08:45.040Z,"75km NW of Illapel, Chile",earthquake,4,4.3,0.041,57,reviewed,us,us
2015-09-27T21:04:45.000Z,-31.669,-71.701,36.9,5.4,mwr,,,,0.52,us,us20003pjl,2016-11-10T21:54:03.990Z,"50km W of Illapel, Chile",earthquake,4.2,4.3,,,reviewed,guc,guc
2015-09-27T16:25:58.430Z,-30.7822,-71.3795,34.38,4.5,mb,,110,0.245,0.62,us,us20003pir,2015-12-28T23:08:45.040Z,"26km SW of Ovalle, Chile",earthquake,3.8,7.4,0.221,6,reviewed,us,us
2015-09-26T11:15:29.430Z,-31.8119,-72.0711,24.36,4.5,mb,,144,1.097,0.73,us,us20003pb9,2015-12-28T23:08:41.040Z,"88km WSW of Illapel, Chile",earthquake,5.8,4.3,0.118,21,reviewed,us,us
2015-09-26T07:55:32.850Z,-30.6309,-71.9921,18.86,4.5,mwr,,89,0.31,0.75,us,us20003par,2015-12-28T23:08:41.040Z,"76km W of Ovalle, Chile",earthquake,4.6,3.5,0.044,49,reviewed,us,us
2015-09-26T03:03:20.490Z,-30.7349,-71.5729,29.03,5,mb,,109,0.081,1.02,us,us20003p9z,2015-12-28T23:08:40.040Z,"38km WSW of Ovalle, Chile",earthquake,1.7,4.7,0.113,26,reviewed,us,us
2015-09-26T02:51:18.830Z,-30.8148,-71.3217,46,6.3,mww,,17,0.304,0.91,us,us20003p9y,2017-10-11T21:14:12.312Z,"26km SSW of Ovalle, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-25T20:30:58.240Z,-30.5872,-72.0872,11.1,4.7,mwr,,59,0.399,0.98,us,us20003p7c,2016-11-10T21:53:42.813Z,"85km W of Ovalle, Chile",earthquake,4.1,3.2,0.043,51,reviewed,us,us
2015-09-25T11:47:06.770Z,-31.5312,-71.9154,11.58,4.7,mb,,76,0.848,0.71,us,us20003p0f,2015-12-28T23:08:39.040Z,"72km W of Illapel, Chile",earthquake,3.6,3.5,0.078,50,reviewed,us,us
2015-09-24T22:36:16.320Z,-30.5302,-72.1106,12.8,4.5,mwr,,52,0.434,0.86,us,us20003nu6,2015-12-28T23:08:38.040Z,"87km W of Ovalle, Chile",earthquake,4.5,1,0.047,43,reviewed,us,us
2015-09-24T18:20:30.110Z,-30.8967,-71.6087,38.8,4.5,mb,,131,0.223,1.03,us,us20003nsh,2015-12-28T23:08:37.040Z,"51km SW of Ovalle, Chile",earthquake,5.5,7.1,0.192,8,reviewed,us,us
2015-09-24T17:21:26.740Z,-31.6889,-72.1224,6.64,4.5,mb,,162,1.074,0.57,us,us20003ns4,2015-12-28T23:08:37.040Z,"91km W of Illapel, Chile",earthquake,4.6,6,0.205,7,reviewed,us,us
2015-09-24T16:25:24.810Z,-30.7052,-71.5598,40.13,4.5,mb,,71,0.072,1.26,us,us10003lfp,2015-12-28T23:08:37.040Z,"36km WSW of Ovalle, Chile",earthquake,4,8.9,0.221,6,reviewed,us,us
2015-09-24T16:13:25.740Z,-30.7302,-71.3766,41.04,5.2,mww,,41,0.229,0.85,us,us20003nrd,2015-12-28T23:08:37.040Z,"22km SW of Ovalle, Chile",earthquake,5.7,4,,,reviewed,us,us
2015-09-24T13:35:54.870Z,-31.625,-71.6398,35,4.7,mb,,146,0.689,1.36,us,us20003nmy,2015-12-28T23:08:37.040Z,"45km W of Illapel, Chile",earthquake,4.6,2,0.148,14,reviewed,us,us
2015-09-24T07:56:10.670Z,-30.4633,-72.6443,10,4.5,mb,,88,0.895,1.23,us,us20003nl2,2015-12-28T23:08:36.040Z,"137km WSW of Coquimbo, Chile",earthquake,4.4,1.9,0.118,21,reviewed,us,us
2015-09-23T11:32:40.250Z,-31.6191,-71.9505,10,5,mww,,132,0.98,0.61,us,us20003nam,2016-11-10T21:53:24.385Z,"74km W of Illapel, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-23T10:05:49.820Z,-31.542,-71.9704,10,4.5,mb,,86,0.912,1.07,us,us20003n9k,2015-12-21T23:16:34.040Z,"77km W of Illapel, Chile",earthquake,4.9,1.8,0.124,29,reviewed,us,us
2015-09-23T04:21:27.220Z,-31.3338,-71.9446,11.38,4.6,mwr,,78,0.709,0.54,us,us20003n7l,2015-12-21T23:16:33.040Z,"81km WNW of Illapel, Chile",earthquake,3.5,3.6,0.042,54,reviewed,us,us
2015-09-23T02:01:39.570Z,-31.1405,-72.7148,10,4.6,mb,,120,1.911,0.93,us,us10003ldm,2015-12-21T23:16:33.040Z,"156km WSW of Ovalle, Chile",earthquake,8.8,1.8,0.105,27,reviewed,us,us
2015-09-22T20:46:00.530Z,-30.9414,-71.9656,20.1,4.7,mb,,55,0.389,1.06,us,us20003n2p,2015-12-21T23:16:33.040Z,"82km WSW of Ovalle, Chile",earthquake,3.2,4,0.102,29,reviewed,us,us
2015-09-22T07:13:00.520Z,-31.4441,-71.2653,58,6,mww,,13,0.779,0.99,us,us20003msd,2016-11-10T21:53:19.705Z,"22km NNW of Illapel, Chile",earthquake,5.2,1.8,,,reviewed,us,us
2015-09-21T20:59:37.230Z,-29.4744,-72.2687,10,4.5,mb,,122,0.999,1.24,us,us20003mkq,2015-12-21T23:16:30.040Z,"104km WNW of Coquimbo, Chile",earthquake,5.5,1.9,0.14,15,reviewed,us,us
2015-09-21T20:24:32.790Z,-31.8166,-72.1991,10,4.8,mb,,118,1.237,1.3,us,us20003mjy,2015-12-21T23:16:30.040Z,"100km WSW of Illapel, Chile",earthquake,4.2,1.7,0.075,55,reviewed,us,us
2015-09-21T19:56:08.690Z,-31.7819,-71.6407,28.36,5.6,mww,,35,1.104,0.79,us,us20003mjn,2016-11-10T21:53:15.148Z,"48km WSW of Illapel, Chile",earthquake,3.9,3.1,,,reviewed,us,us
2015-09-21T18:47:07.480Z,-31.7471,-71.6419,37.59,4.7,mb,,115,1.07,0.53,us,us20003miu,2015-12-21T23:16:29.040Z,"46km WSW of Illapel, Chile",earthquake,4,6.9,0.138,16,reviewed,us,us
2015-09-21T18:36:53.520Z,-31.0458,-71.82,26.95,5.5,mww,,43,0.403,0.86,us,us20003mis,2016-11-10T21:53:14.003Z,"77km SW of Ovalle, Chile",earthquake,5.6,3.1,,,reviewed,us,us
2015-09-21T18:17:45.090Z,-31.5798,-72.2278,8.89,4.7,mb,,149,1.036,0.59,us,us20003mig,2015-12-21T23:16:29.040Z,"100km W of Illapel, Chile",earthquake,6.7,4.7,0.195,8,reviewed,us,us
2015-09-21T18:08:04.000Z,-31.026,-71.655,33,4.5,mb,,,,1.44,us,us20003mid,2015-12-21T23:16:29.040Z,"64km SW of Ovalle, Chile",earthquake,4.6,6.6,0.381,2,reviewed,guc,us
2015-09-21T17:40:00.060Z,-31.7275,-71.3792,35,6.6,mww,,14,1.064,0.79,us,us20003mi0,2017-10-11T21:13:38.330Z,"22km WSW of Illapel, Chile",earthquake,6,1.8,,,reviewed,us,us
2015-09-21T16:52:35.880Z,-30.6046,-71.9858,15.32,4.6,mb,,89,0.31,0.83,us,us20003mhc,2015-12-21T23:16:29.040Z,"75km W of Ovalle, Chile",earthquake,4,3.8,0.157,12,reviewed,us,us
2015-09-21T15:44:55.080Z,-31.0273,-72.0881,19.32,4.5,mb,,151,0.525,0.69,us,us10003la9,2015-12-21T23:16:29.040Z,"97km WSW of Ovalle, Chile",earthquake,4.9,4.5,0.145,14,reviewed,us,us
2015-09-21T15:37:08.040Z,-31.0239,-71.7936,25.57,5.4,mww,,60,0.374,0.59,us,us20003mgp,2016-11-10T21:53:11.056Z,"73km SW of Ovalle, Chile",earthquake,4.2,3.2,,,reviewed,us,us
2015-09-21T12:49:26.400Z,-31.0646,-72.6561,10,4.6,mwr,,80,1.674,1.39,us,us20003mfi,2016-11-10T21:53:06.349Z,"148km WSW of Ovalle, Chile",earthquake,5.7,1.7,0.056,31,reviewed,us,us
2015-09-21T12:35:48.590Z,-31.0827,-72.6062,10.65,4.6,mb,,112,0.929,0.59,us,us20003mfd,2015-12-21T23:16:29.040Z,"144km WSW of Ovalle, Chile",earthquake,3.4,4.6,0.114,23,reviewed,us,us
2015-09-21T07:20:17.440Z,-31.0822,-72.5376,10,4.6,mb,,115,0.876,1.06,us,us10003l9b,2015-12-21T23:16:28.040Z,"138km WSW of Ovalle, Chile",earthquake,4.4,1.8,0.103,28,reviewed,us,us
2015-09-21T07:18:38.070Z,-30.6669,-71.4463,36.12,4.5,mb,,57,0.162,1.41,us,us20003mdh,2015-12-21T23:16:28.040Z,"24km WSW of Ovalle, Chile",earthquake,3.5,8.2,0.145,14,reviewed,us,us
2015-09-21T05:39:34.910Z,-31.5757,-71.7431,30,6.1,mww,,27,0.903,1.08,us,us20003mcj,2016-11-10T21:53:04.187Z,"55km W of Illapel, Chile",earthquake,3.8,1.7,,,reviewed,us,us
2015-09-20T20:29:11.060Z,-30.535,-71.8433,35,4.9,mwr,,149,0.226,1.31,us,us20003m8x,2015-12-21T23:16:27.040Z,"62km W of Ovalle, Chile",earthquake,5.8,1.9,,,reviewed,us,guc
2015-09-20T17:18:28.570Z,-30.6249,-71.6818,35,5,mwr,,143,0.063,1.17,us,us20003m80,2016-11-10T21:53:01.989Z,"46km W of Ovalle, Chile",earthquake,3.2,1.9,,,reviewed,us,guc
2015-09-20T14:31:08.520Z,-30.5522,-71.6817,24.88,4.7,mwr,,82,0.127,0.57,us,us20003m72,2015-12-21T23:16:27.040Z,"46km W of Ovalle, Chile",earthquake,4.6,3.4,0.044,49,reviewed,us,us
2015-09-20T09:02:32.500Z,-30.2379,-72.2743,8.62,5.1,mwr,,55,0.702,0.59,us,us20003m5c,2016-11-10T21:53:00.904Z,"95km WSW of Coquimbo, Chile",earthquake,4.8,3.1,,,reviewed,us,guc
2015-09-20T06:55:48.630Z,-30.53,-71.813,28.69,4.5,mwr,,85,0.21,0.71,us,us20003m49,2015-12-21T23:16:26.040Z,"59km W of Ovalle, Chile",earthquake,5.6,4.2,0.048,42,reviewed,us,us
2015-09-20T06:28:50.570Z,-31.2548,-72.74,10,4.6,mb,,86,1.111,0.9,us,us10003kep,2015-12-21T23:16:26.040Z,"155km WNW of Illapel, Chile",earthquake,6.3,1.9,0.129,18,reviewed,us,us
2015-09-20T06:07:01.150Z,-31.6769,-72.1565,13.06,5.1,mww,,76,1.095,0.58,us,us20003m40,2016-11-10T21:52:59.821Z,"94km W of Illapel, Chile",earthquake,3.6,3.6,,,reviewed,us,us
2015-09-20T03:02:02.010Z,-30.8468,-71.4623,45.46,5,mwr,,54,0.227,1.03,us,us20003m30,2016-11-10T21:52:58.740Z,"37km SW of Ovalle, Chile",earthquake,5.8,3.8,0.043,52,reviewed,us,us
2015-09-19T23:14:37.430Z,-30.5268,-72.6421,10,4.5,mb,,139,0.88,1.31,us,us20003m1e,2015-12-21T23:16:25.040Z,"138km W of Ovalle, Chile",earthquake,2.7,1.8,0.171,10,reviewed,us,us
2015-09-19T21:42:07.310Z,-30.7161,-72.5091,10,4.5,mb,,150,0.754,1.04,us,us10003juw,2015-12-21T23:16:25.040Z,"126km W of Ovalle, Chile",earthquake,7.7,1.9,0.312,3,reviewed,us,us
2015-09-19T19:06:12.910Z,-30.5226,-72.1248,15.65,4.5,mb,,150,0.448,0.79,us,us10003jut,2015-12-21T23:16:24.040Z,"89km W of Ovalle, Chile",earthquake,3.8,4.9,0.191,8,reviewed,us,us
2015-09-19T18:13:14.700Z,-31.3171,-71.9175,17.56,4.9,mwr,,77,0.685,1.26,us,us20003lxn,2016-11-10T21:52:54.350Z,"79km WNW of Illapel, Chile",earthquake,5.6,3.5,,,reviewed,us,guc
2015-09-19T15:02:16.220Z,-31.7107,-72.2042,10,4.5,mwr,,76,1.142,0.79,us,us20003lvw,2015-12-21T23:16:24.040Z,"98km W of Illapel, Chile",earthquake,3.2,1.9,0.078,16,reviewed,us,us
2015-09-19T13:08:57.760Z,-30.5256,-72.1984,10,5.6,mww,,85,0.507,1.16,us,us20003lv1,2016-11-10T21:52:53.271Z,"96km W of Ovalle, Chile",earthquake,1.9,1.8,,,reviewed,us,us
2015-09-19T11:57:20.170Z,-30.4131,-72.6441,13.13,4.8,mb,,120,0.908,0.61,us,us20003lul,2015-12-21T23:16:24.040Z,"135km WSW of Coquimbo, Chile",earthquake,5.2,3.3,0.154,13,reviewed,us,us
2015-09-19T09:48:43.490Z,-30.5101,-72.6892,7.58,4.6,mb,,131,0.923,0.82,us,us20003ltv,2015-12-21T23:16:23.040Z,"143km WSW of Coquimbo, Chile",earthquake,4.9,4.4,0.09,37,reviewed,us,us
2015-09-19T09:41:59.390Z,-31.3501,-72.2055,11.28,4.6,mwr,,77,0.833,0.88,us,us20003ltl,2015-12-21T23:16:23.040Z,"103km WNW of Illapel, Chile",earthquake,4.7,3.7,0.045,47,reviewed,us,us
2015-09-19T09:24:45.580Z,-30.4276,-72.1495,18.03,4.5,mb,,149,0.507,1.03,us,us10003juf,2015-12-21T23:16:23.040Z,"93km SW of Coquimbo, Chile",earthquake,5.8,5.6,0.242,8,reviewed,us,us
2015-09-19T09:07:09.550Z,-31.0999,-71.5902,28,5.7,mww,,67,0.426,1.17,us,us20003lsq,2016-11-10T21:52:51.065Z,"66km SSW of Ovalle, Chile",earthquake,4.7,1.7,,,reviewed,us,us
2015-09-19T08:31:24.620Z,-30.1004,-72.2316,8,5.4,mww,,117,0.769,0.64,us,us20003ls4,2016-11-10T21:52:47.522Z,"87km W of Coquimbo, Chile",earthquake,4.7,1.8,,,reviewed,us,us
2015-09-19T05:55:26.110Z,-31.7815,-71.5255,43.59,4.5,mb,,156,1.108,0.65,us,us20003lr3,2015-12-21T23:16:23.040Z,"38km WSW of Illapel, Chile",earthquake,7.4,7.9,0.14,15,reviewed,us,us
2015-09-19T05:12:23.740Z,-29.7445,-71.9631,17.94,4.5,mb,,145,0.653,0.6,us,us10003jul,2015-12-21T23:16:23.040Z,"64km WNW of Coquimbo, Chile",earthquake,4.8,5.5,0.27,4,reviewed,us,us
2015-09-19T05:06:47.500Z,-29.6411,-72.077,6,6.1,mww,,95,0.779,0.81,us,us20003lql,2016-11-10T21:52:46.416Z,"78km WNW of Coquimbo, Chile",earthquake,4.6,1.7,,,reviewed,us,us
2015-09-19T05:01:42.370Z,-30.3814,-72.6582,10,4.5,mb,,145,0.929,1.19,us,us20003lqj,2015-12-21T23:16:23.040Z,"135km WSW of Coquimbo, Chile",earthquake,4.6,1.9,0.151,13,reviewed,us,us
2015-09-19T04:33:48.160Z,-30.3796,-72.7513,10,5,mb,,87,1.006,1.47,us,us20003lpz,2016-11-10T21:52:44.796Z,"143km WSW of Coquimbo, Chile",earthquake,4.3,1.7,0.039,207,reviewed,us,us
2015-09-19T04:12:45.380Z,-31.2176,-72.0571,10.34,4.5,mb,,143,0.652,0.93,us,us20003lpr,2015-12-21T23:16:22.040Z,"96km WNW of Illapel, Chile",earthquake,4.5,4.4,0.097,31,reviewed,us,us
2015-09-19T02:49:40.830Z,-31.4975,-71.8897,25.08,4.7,mwr,,44,0.849,0.86,us,us20003lpf,2016-11-10T21:52:43.677Z,"70km WNW of Illapel, Chile",earthquake,4.7,3.4,0.042,54,reviewed,us,us
2015-09-19T01:19:23.100Z,-30.8623,-71.9029,19.55,4.6,mb,,42,0.297,0.86,us,us20003lns,2015-12-21T23:16:22.040Z,"73km WSW of Ovalle, Chile",earthquake,4.2,3.6,0.077,50,reviewed,us,us
2015-09-18T22:35:21.090Z,-30.2644,-72.64,10,4.7,mwr,,56,0.958,0.75,us,us20003lmd,2016-11-10T21:52:40.398Z,"129km WSW of Coquimbo, Chile",earthquake,4.8,1.7,0.047,43,reviewed,us,us
2015-09-18T22:12:16.500Z,-30.3674,-72.1148,10.48,4.9,mwr,,85,0.514,0.86,us,us20003llr,2016-11-10T21:52:39.268Z,"87km WSW of Coquimbo, Chile",earthquake,4.7,3.4,0.046,45,reviewed,us,us
2015-09-18T19:54:46.390Z,-30.0341,-71.6615,18.82,4.5,mb,,87,0.384,1.29,us,us20003lhx,2015-12-21T23:16:21.040Z,"31km WSW of Coquimbo, Chile",earthquake,3.4,3.8,0.087,39,reviewed,us,us
